"Video_Title","Video_Link","Channel_Name","Channel_Link","Total_Views","Publish_Date","Description"
"Lush Henna Caca Rouge Tutorial + Review | Brown to Red Hair","https://www.youtube.com/watch?v=oXB9oncwDmo","shopstyleconquer","https://www.youtube.com/user/shopstyleconquer","29K views","1 year ago","I dyed my hair with the Lush Caca Marron henna and thought I'd share the results on my medium ash brown hair and my tips for ..."
"How To: Blonde To Pink Hair Tutorial | by tashaleelyn","https://www.youtube.com/watch?v=87Qmt8sSHtI","Tasha Leelyn","https://www.youtube.com/user/THEEtashinator","471K views","4 years ago","NEW VIDEOS TWICE A WEEK! Please Subscribe! Click HERE - http://bit.ly/1jFSVD2 SECOND WASHING UPDATE (week later) ..."
"How to Dye Hair from Black to Blonde or Red.","https://www.youtube.com/watch?v=TAZObK0nvdU","Raven Lenore - Burlesque Performer and Model","https://www.youtube.com/channel/UCZZGUqhsFXjKWgTq04Yft5A","5.9K views","6 years ago","Hi everyone, my first tutorial on how to colour your hair from jet black to blonde or red as desired. Products used: Schwartzkopf ..."
"DIY : How to Dye Your Hair at Home - Drugstore Hair Dye","https://www.youtube.com/watch?v=pIXri767u7w","lizlizlive","https://www.youtube.com/user/lizlizlive","48K views","5 years ago","DIY : How to Dye Your Hair at Home - Drugstore Hair Dye Burgundy Plum Hair Dye Tutorial Hair Tutorial - Lizlizlive Hey loves, ..."
"How To Dye Your Hair Vibrant Pink With Purple Fade","https://www.youtube.com/watch?v=_tD2cLtTrDc","ZANJOO MOAM","https://www.youtube.com/user/MOAMNETWORK","277K views","8 years ago","http://mo-am.com http://twitter.com/moamnetwork Hiya Guys, Since getting my hair dyed Pink about a year ago, I have been asked ..."
"NATURAL HAIR DYE HENNA... WITHOUT IRON KADAI...And gives you black and long beautiful hair...","https://www.youtube.com/watch?v=Ov4Nc1bilDQ","Beauty secrets","https://www.youtube.com/channel/UC6ftJK_XB8Ehcf3Aq5C0DHA","490K views","8 months ago","I'm alimunnisabegum... Subscribe my channel friends."
"HOW TO DYE HAIR BLONDE","https://www.youtube.com/watch?v=fXP99J_srLc","johnnyrighteous","https://www.youtube.com/channel/UCJXipIi-epP0e6QFrSpJKMg","1.6K views","3 years ago","in typical righteous fashion its a terrible job hahah thank you all for watching super saiyn suck ma dick stay tuned for the next ..."
"How to: Dye hair from BLACK to BLONDE/COPPER","https://www.youtube.com/watch?v=EVU5tnT0dVc","JaseyBearr","https://www.youtube.com/user/JaseyBearr","20K views","8 years ago","Umm.. Pretty much the video explains it. I bleached it once, then dyed it with blonde hair dye 2 times.. Thenn yeah :P It went from ..."
"HOW TO DYE OR DIP-DYE HAIR PURPLE (with L'Oréal Feria Preference Kit) / Easy and no damage!","https://www.youtube.com/watch?v=HpsF567NS1Y","Luna Attar","https://www.youtube.com/user/lalulitablog","60K views","4 years ago","I have just dip-died my hair purple and am really happy with the results, so I wanted to share how to dip-dye or dye your hair ..."
"How to dye hair with food dye","https://www.youtube.com/watch?v=II8IhPW5wmQ","XoGeorgiePorgie2894","https://www.youtube.com/user/XoGeorgiePorgie2894","9.2K views","10 years ago","Edit: freakin annotations it wont go away sorry!! This is just a hair how to! Poor quality sorry :\ I hope this helps and if u hve any Q's ..."
"How To: Dye Hair (Tutorial) D.I.Y","https://www.youtube.com/watch?v=cBxjwbC7Y-o","Chigozie I","https://www.youtube.com/user/domodeejat","701 views","5 years ago","Hey everyone! So in today's video I will be showing you how to dye your hair by yourself. I hope you enjoy this video. Let me know ..."
"Dip Dye Hair Tutorial - Pink","https://www.youtube.com/watch?v=1CKYGiJJ1RA","TheStyleSmurf","https://www.youtube.com/user/TheStyleSmurf","96K views","7 years ago","So I decided to dye my hair pink! I'm thinking of dying it all a pastel pink but I'm not sure yet :3 I hope you enjoyed it and it helped ..."
"bleaching and toning my hair at home hehe","https://www.youtube.com/watch?v=YJ4dhKGNGgE","Blakehomie","https://www.youtube.com/channel/UCKSnjwku_yXOOj9osQjb5Ug","167K views","1 year ago","im always getting asked questions avout how i bleach and tone and dye my curly hair at home, well this is basically how i do ..."
"Dye Your Hair with Food Colouring! =] (PERMANENT)","https://www.youtube.com/watch?v=6e7ntoNFCB0","heyzorgzilla","https://www.youtube.com/user/heyzorgzilla","235K views","7 years ago","This is for regular or dreadlocked hair (because hair is hair), and it's permanent :) You'll need: -food colouring - 1/2 cup or more of ..."
"Dye Natural Hair Red or Magenta without Bleach using L'Oreal HiColor Hilights in Red & Magenta","https://www.youtube.com/watch?v=4aU3VWGfpQk","Bridgette Bianca","https://www.youtube.com/user/bsquared0408","282K views","5 years ago","Dye Natural Hair Red or Magenta without Bleach ***I am NOT a PROFESSIONAL** **READ** I have been dyeing my hair red for ..."
"The Best Hair Transformations Compilation | Amazing Hairstyles by Guy Tang","https://www.youtube.com/watch?v=BDNKTl1WcDI","DIY Everyday","https://www.youtube.com/channel/UCIk2OuKT6k-KRZdQ3dKtgkQ","1M views","2 years ago","New hair color transformation by professional on DIY Everyday. This video is amazing! Please leave Like and Subscribe ..."
"How to dye your hair without damaging it","https://www.youtube.com/watch?v=av2yojyjWXo","Ancient Hair Secrets","https://www.youtube.com/channel/UC3K1ju02H_gEhHW3UHpWr3w","4.8K views","2 years ago","Stylist named Sanamu who has been using 7PE by Ancient Hair Secrets for over 10 years showing us how she uses our Leave-In ..."
"33 AWESOME FOOD LIFE HACKS THAT ROCK YOUR WORLD","https://www.youtube.com/watch?v=tJ8Z8rLz5RA","5-Minute Recipes","https://www.youtube.com/channel/UCkqaQoGJ2rAHhWk7gzsb9Aw","174K views","5 months ago","UNUSUAL WAYS TO SOLVE EVERYDAY PROBLEMS Always dreamt about pink hair? Easy! Just use a beetroot to turn you light ..."
"How To Dye Hair tutorial | Honey Blonde 360 Waves","https://www.youtube.com/watch?v=0WhWQTmq2yM","Wavy Creatures","https://www.youtube.com/user/lexy1306","5.9K views","1 year ago","I decided to dye my hair again but honey blonde this time because.... WHY NOT! Click the link below to watch my previous vid!"
"Hair Dye Nightmare!","https://www.youtube.com/watch?v=n2Eozc3qQn0","The Doctors","https://www.youtube.com/user/thedoctorstv","895K views","3 years ago","Chemise joins The Doctors to discuss her alarming allergic reaction to PPD, a common chemical in hair dye. Subscribe to The ..."
"DIY EYEBROW TINT (BIGEN Powder Hair Dye)","https://www.youtube.com/watch?v=pVlo8LcfrrM","Abbie David- Its Biebambini","https://www.youtube.com/channel/UCdC9D1l7mKYktclz4HDEe8Q","22K views","1 year ago","Thank you so much for watching!! For Collaboration, Product Review, Sponsorship & Business Inquiries. EMAIL ME: ..."
"घर पे बालो को highlight करे | how to highlight hair at home | streax ultra light hair color","https://www.youtube.com/watch?v=LL930YAc-zI","TipsToTop By Shalini","https://www.youtube.com/channel/UC65I415_fRUE8mIusMWjZ8g","3.1M views","1 year ago","Please watch latest video- How To: Clean Makeup Brushes | Easiest & Cheapest Way https://youtu.be/nfEd2YNarPc घर पे बालो ..."
"Bigen Hair Color Review | How I Dye My Curly Hair | BeautyThroughBri","https://www.youtube.com/watch?v=3bqVMs1fpvo","Briana- BeautyThroughBri","https://www.youtube.com/user/BeautyThroughBri","23K views","4 years ago","Hey Lovies! I volunteered to try and review the Bigen hair dye in Medium Warm Brown & deep conditioner, which was kindly ..."
"HOW TO DYE YOUR HAIR AT HOME- LIKE A PRO!","https://www.youtube.com/watch?v=WWIL96CXvYQ","Morgan Elizabeth","https://www.youtube.com/channel/UCa99CfLOsBGz9RCYlX10JtA","2.9K views","1 month ago","Hey guys welcome back to my channel! I'm so excited to be able to show you how I color my hair at home- thanks to eSalon for ..."
"How to dye hair Pastel purple","https://www.youtube.com/watch?v=ULELHGQ1t88","Alyssa Claire","https://www.youtube.com/channel/UCFeUdNDXTx_Hm0ywNmolncA","6K views","3 years ago","how i dye my Donalovehair extensions pastel purple :) i used manic panic ultra violet with conditioner thanks for watching!"
"How to ""DYE"" Synthetic Hair ► Beauty Supply Store Hair Series [Ep.2]","https://www.youtube.com/watch?v=KD4iTlKIMV8","Rayann410","https://www.youtube.com/user/Rayann410","51K views","3 years ago","How to ""DYE"" Synthetic Hair without Bleach using Hair Chalk. Its super easy to ""dye"" synthetic hair without bleach using temporary ..."
"Beet Juice Hair Dye | DOES IT WORK?","https://www.youtube.com/watch?v=47RLiL-LdkM","Cooking Is Pun","https://www.youtube.com/user/cookingispun","137K views","5 years ago","Beet Juice Hair Dye | DOES IT WORK? http://cookingispun.com/all-natural-beet-juice-hair-dye/ WATCH NEXT: ..."
"How to: Dye hair half and half","https://www.youtube.com/watch?v=IgKQ_HBs_wg","Kristen's Goodvibes","https://www.youtube.com/user/ohsnap1321","2.3K views","6 years ago","OPEN ME!!! Hey guys. I finally came through with a promise. I said in my previous video that I had a hair dying video coming very ..."
"PENSHOPPE COLORED HAIR WAX (INSTANT AND WASHABLE) | Claire Fabian","https://www.youtube.com/watch?v=7U2EI8zUGPQ","Claire Fabian","https://www.youtube.com/channel/UCMms11Eee4W6Zfb9C3oPcow","815K views","1 year ago","Hi Guys Welcome to my Youtube Channel! Thankyou for watching and I hope you enjoyed my video :) If you like my videos please ..."
"🦋 doing split hair bc i needed a change  💜","https://www.youtube.com/watch?v=kHEcIEVXn6c","Lucía Escudero","https://www.youtube.com/channel/UC85QUuOY8L8AYGkxCyPGRCw","1.2K views","1 month ago","hiii long time no see :) i haven't done any video this summer bc honestly it was so boring, also i didn't have premiere so i couldn't ..."
"Coloring My Hair using Bigen Semi-Permanent Hair Color","https://www.youtube.com/watch?v=PSO9pfLrZVk","LongHairPrettyNails","https://www.youtube.com/user/00MarsReiko00","30K views","5 years ago","Hey everyone! I recently colored my hair using the Bigen Semi Permanent Hair color. This hair color has been a stable of mine ..."
"How to Dye Hair Extensions","https://www.youtube.com/watch?v=hCcaIdhyd78","PusheenQueen","https://www.youtube.com/user/ZombieeKittyyy","1.1K views","4 years ago","please subscribe and follow me! facebook! https://www.facebook.com/ZombieeKittyyyy?fref=ts twitter! @Zombiee_Kittyyy ..."
"Soothing a Scalp Irritated From Hair Dye : Natural Beauty Tips","https://www.youtube.com/watch?v=Am-drEJV7WE","ehowhealth","https://www.youtube.com/user/ehowhealth","102K views","6 years ago","Subscribe Now: http://www.youtube.com/subscription_center?add_user=ehowhealth Watch More: ..."
"இயற்கை முறையில் கருமையான கூந்தல் வேண்டுமா?","https://www.youtube.com/watch?v=J7do31e87S0","Say Swag","https://www.youtube.com/channel/UC_8xN9P40pxMh_vArbmUZqA","517K views","2 months ago","While some people may enjoy the appearance of grey hair, few people are happy about premature greying. Here beauty therapist ..."
"Melanie Martinez Talks First Hair Dye Colour & Sketchy Barney Bday Party","https://www.youtube.com/watch?v=47XGSqRL-Eo","Inside The Story","https://www.youtube.com/user/andpop","2.5M views","3 years ago","Simon caught up with Melanie Martinez to talk about life way back when she Dyed her hair like Cruella De Vil, smoked weed for ..."
"DIY Burgundy Hair Colour || Natural Beetroot Hair Mask || बालों को ऐसे दें Naturally Burgundy Colour","https://www.youtube.com/watch?v=yTE4WMGr2YU","Easy Life With Me Varsha","https://www.youtube.com/channel/UCBPwpEcJDgQ1bjOwKb_5nWg","14K views","6 months ago","beetroot hair mask, hair color at home naturally, hair color at home, hair color for women, hair color homemade, hair mask at ..."
"Best Hair dye ever!!?? ""natural hair""Why I cut and Dyed my hair.","https://www.youtube.com/watch?v=aBE4rkoTTeE","Belinda Cheryll","https://www.youtube.com/channel/UCCOXujfwpdLMu96DXc4vteQ","11K views","2 years ago","Some of you were wondering why I colored and cut my hair. I had many reasons behind why I did what I did. Hopefully this video ..."
"i split dyed my hair half red half black;)","https://www.youtube.com/watch?v=4rYuGGlGzpU","blazin go bonkerz","https://www.youtube.com/channel/UCrbThLg0OwhlR-MdCtxXpaA","5.6K views","6 months ago","heyy, so i split dyed my curly hair without bleach half red (NOT PERMANENT) might mess around and | | \ / ____| |_____ / ✊__/ ..."
"We Tried A Pomade That Changes Your Hair Color In Seconds","https://www.youtube.com/watch?v=MvDek6P9DkM","Beauty Insider","https://www.youtube.com/channel/UCt414Im4PH8seguhsg5_sJg","1.1M views","1 year ago","The MOFAJANG Hair Coloring Wax is a pomade hair coloring product that is an alternative to harmful hair dyes and bleach."
"Remove Grey Hair with Coffee and Beets","https://www.youtube.com/watch?v=3YqCYwM3FV8","Product Patrol","https://www.youtube.com/channel/UCsfB1g1_AVvYCel-taiZS4g","423K views","2 years ago","We Demonstrate a Natural Hair Dye with Coffee and Beets with my Neighbour Norman - This Remove grey hair coffee recipe will ..."
"HOW TO: Dye Hair Extensions","https://www.youtube.com/watch?v=DDNUqnruoBo","FromRagsToRichers","https://www.youtube.com/user/xcatherinesbombx","14K views","10 years ago","Thank you for watching, rating, commenting and subscribing! This is a filler video, until this weekend. I recorded this forever ago ..."
"DIY SEMI PERMANENT KILAY USING BIGEN POWDER HAIR DYE","https://www.youtube.com/watch?v=Ae6a_eVC9TY","Juvstyle","https://www.youtube.com/channel/UCt9prz1SF1Mtcs559Rb_ZDg","13K views","1 year ago","DIY SEMI PERMANENT KILAY USING BIGEN POWDER HAIR DYE Hi mga friends! this video i share ko sa inyo ang DIY SEMI ..."
"Dying my hair pastel pink WITH BEETROOT ?!","https://www.youtube.com/watch?v=Fn7Xkx6QnFw","Aka.Angxlique","https://www.youtube.com/channel/UCmm9BVSjQpSvy0UTwPZP0uA","2.1K views","7 months ago","Hi guys, so this is the result of me trying to survive a weekend without internet. I try dying my hair ''pink'' with beetroot and fail (lol)."
"HOW TO DYE HAIR BLACK AND BLUE","https://www.youtube.com/watch?v=v5eyWBU2Jnk","MsImuri","https://www.youtube.com/user/MsImuri","19K views","6 years ago","Sorry about the cheap lightening in there. D: they changed the light. #HAIR DYES: -Huckleberry blue (Color Jamz)"
"How-to Dye Weave Red without Bleaching the Hair","https://www.youtube.com/watch?v=FT9XOgd6x2Y","LuxHairBox","https://www.youtube.com/channel/UC4M6KwDJ09pQyZsP-J8hnWA","2.9K views","3 years ago","Part 1 tutorial on how-to dye weave red without bleaching the hair first. I used Deep Rusk color line in this video, however I prefer ..."
"DYEING ROOMMATE'S HAIR PRANK GONE WRONG!","https://www.youtube.com/watch?v=6piToKV-6hk","NELK","https://www.youtube.com/user/NelkFilmz","3.2M views","3 years ago","MEET JESSE: https://goo.gl/0PnZeZ Follow us on Instagram! Kyle: @kyleforgeard Jesse: @mtvjesse Lucas: @lucaasgasparini."
"20 MIN HAIR DYE || NO CHEMICAL || ORGANIC || 100% natural","https://www.youtube.com/watch?v=cwUbGQDbRlA","Go Natural","https://www.youtube.com/channel/UCEX4-zn66LkNKbu9ROwJKDw","405K views","1 year ago","https://youtu.be/vGH4Ztk6-yY https://youtu.be/vGH4Ztk6-yY THANKS FOR WATCHING LIKE SHARE SUBSCRIBE."
"Khadi Herbal Hair Color Black Review","https://www.youtube.com/watch?v=TdTCV-EUVME","Harshala Chopra","https://www.youtube.com/channel/UCv89m-zOjVvorXlQ7OQpTPg","161K views","2 years ago","Hey guys!! Today I gonna review Khadi's Black Hair Dye but is it worth buying to know that watch my video above!! Khadi Herbal ..."
"PracticalAnne : DIY How To Dye Hair Silver with aka Silver Durias","https://www.youtube.com/watch?v=9Mn4hlbr4vk","PracticalAnne","https://www.youtube.com/channel/UCT98om1k27U3WeMG86YuFgg","543 views","2 years ago","Surprise!!!!! Im back with another awesome sht for you my dears! This episode is going to be a very Special one. Happy 80 subs to ..."
"Henna on Bleached Hair","https://www.youtube.com/watch?v=mQIBxaD7BYw","Heidi J","https://www.youtube.com/channel/UCjDA8K7F-u5zIZFMMiDE-Lg","69K views","2 years ago","My very first time doing henna on my hair a few months back. This video shows the step by step process to help you if you have ..."
"Dye Your Hair(Beetroot hair mask) BURGUNDY Naturally At Home.अपने बालों को खूबसूरत रंग दें घर पे|","https://www.youtube.com/watch?v=ewe4sJC1A7U","You And Me","https://www.youtube.com/channel/UC0TJMLgzfQt-5blR9SFNxSQ","984K views","2 years ago","Hi guys,I am Sadaf. Today i am sharing again a hair dye video with you all in which i am going to SHOW whole procedure how u ..."
